adversarial_min_fee_cents,cadence_sec,claimed_distance_m,claimed_path,constraints_ok,dataset,distance_bucket_m,effective_radius_m,granularity,honest_fee_cents,n_fixes,odometer_check_tolerance_m,path_changed_fixes,payload_mode,payload_odometer_tolerance_m,period_id,relay_radius_m,savings_ratio,skip_reason,true_distance_m,true_path
8942,300,822,"[1110,1110,1110,1110,1110,1110,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1512,1315]",True,rome,100,270.71067811865476,coarse,11874,25,1350,25,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076,"[909,1010,1010,1010,1010,1112,1312,1413,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514]"
8942,120,822,"[1110,1110,1110,1110,1110,1110,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1512,1315]",True,rome,100,270.71067811865476,medium,11874,25,1350,25,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076,"[909,1010,1010,1010,1010,1112,1312,1413,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514]"
8942,300,822,"[1110,1110,1110,1110,1110,1110,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1512,1315]",True,rome,100,270.71067811865476,medium,11874,25,1350,25,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076,"[909,1010,1010,1010,1010,1112,1312,1413,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514]"
8942,120,822,"[1110,1110,1110,1110,1110,1110,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1512,1315]",True,rome,100,270.71067811865476,fine,11874,25,1350,25,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076,"[909,1010,1010,1010,1010,1112,1312,1413,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514]"
8942,300,822,"[1110,1110,1110,1110,1110,1110,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1412,1512,1315]",True,rome,100,270.71067811865476,fine,11874,25,1350,25,intra_cell,150,rome:60:109-0-s188:p0,200,0.24692605693111,,1076,"[909,1010,1010,1010,1010,1112,1312,1413,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514]"
7728,120,644,"[707,1009,1009,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811]",True,rome,100,270.71067811865476,coarse,10248,25,1350,25,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854,"[606,909,1011,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012]"
7728,300,644,"[707,1009,1009,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811]",True,rome,100,270.71067811865476,coarse,10248,25,1350,25,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854,"[606,909,1011,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012]"
7728,120,644,"[707,1009,1009,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811]",True,rome,100,270.71067811865476,medium,10248,25,1350,25,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854,"[606,909,1011,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012]"
7728,300,644,"[707,1009,1009,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811]",True,rome,100,270.71067811865476,medium,10248,25,1350,25,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854,"[606,909,1011,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012]"
7728,120,644,"[707,1009,1009,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811]",True,rome,100,270.71067811865476,fine,10248,25,1350,25,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854,"[606,909,1011,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012]"
7728,300,644,"[707,1009,1009,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811,811]",True,rome,100,270.71067811865476,fine,10248,25,1350,25,intra_cell,150,rome:60:109-0-s11:p0,200,0.2459016393442623,,854,"[606,909,1011,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012]"
12060,120,1005,"[413,413,611,909,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106]",True,rome,100,270.71067811865476,coarse,15504,25,1350,25,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292,"[315,514,613,1109,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207]"
12060,300,1005,"[413,413,611,909,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106]",True,rome,100,270.71067811865476,coarse,15504,25,1350,25,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292,"[315,514,613,1109,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207]"
12060,120,1005,"[413,413,611,909,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106]",True,rome,100,270.71067811865476,medium,15504,25,1350,25,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292,"[315,514,613,1109,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207]"
12060,300,1005,"[413,413,611,909,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106]",True,rome,100,270.71067811865476,medium,15504,25,1350,25,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292,"[315,514,613,1109,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207]"
12060,120,1005,"[413,413,611,909,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106]",True,rome,100,270.71067811865476,fine,15504,25,1350,25,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292,"[315,514,613,1109,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207]"
12060,300,1005,"[413,413,611,909,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106,1106]",True,rome,100,270.71067811865476,fine,15504,25,1350,25,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292,"[315,514,613,1109,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207]"
16574,120,1493,"[203,203,203,203,505,505,803,1109,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110]",True,rome,100,270.71067811865476,coarse,21024,25,1350,25,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752,"[302,403,404,404,406,605,805,908,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112]"
16574,300,1493,"[203,203,203,203,505,505,803,1109,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110]",True,rome,100,270.71067811865476,coarse,21024,25,1350,25,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752,"[302,403,404,404,406,605,805,908,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112]"
16574,120,1493,"[203,203,203,203,505,505,803,1109,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110]",True,rome,100,270.71067811865476,medium,21024,25,1350,25,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752,"[302,403,404,404,406,605,805,908,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112]"
16574,300,1493,"[203,203,203,203,505,505,803,1109,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110]",True,rome,100,270.71067811865476,medium,21024,25,1350,25,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752,"[302,403,404,404,406,605,805,908,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112]"
16574,120,1493,"[203,203,203,203,505,505,803,1109,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110]",True,rome,100,270.71067811865476,fine,21024,25,1350,25,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752,"[302,403,404,404,406,605,805,908,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112]"
16574,300,1493,"[203,203,203,203,505,505,803,1109,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110,1110]",True,rome,100,270.71067811865476,fine,21024,25,1350,25,intra_cell,150,rome:60:128-0-s82:p0,200,0.2116628614916286,,1752,"[302,403,404,404,406,605,805,908,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1012,1112,1112]"
14752,120,1383,"[1008,1008,1211,1212,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1512,1315]",True,rome,100,270.71067811865476,coarse,18646,25,1350,6,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678,"[906,909,1212,1413,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514]"
14752,300,1383,"[1008,1008,1211,1212,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1512,1315]",True,rome,100,270.71067811865476,coarse,18646,25,1350,6,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678,"[906,909,1212,1413,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514]"
14752,120,1383,"[1008,1008,1211,1212,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1512,1315]",True,rome,100,270.71067811865476,medium,18646,25,1350,6,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678,"[906,909,1212,1413,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514]"
14752,300,1383,"[1008,1008,1211,1212,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1512,1315]",True,rome,100,270.71067811865476,medium,18646,25,1350,6,intra_cell,150,rome:60:103-0-s96:p0,200,0.20883835675211843,,1678,"[906,909,1212,1413,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514]"
