tau,tau2,seed,attack_type,malicious_rate,tpr_attack,benign_frr,attack_round_csv,benign_round_csv,attack_log,benign_log
1,1,1,gradual_drift,0.10,1.000000,0.000000,experiments/round_metrics_20260422_130049.csv,experiments/round_metrics_20260422_130340.csv,/Users/wanghao/Desktop/risefl_mvp/experiments/tau_sweeps/20260422_130049/tau_attack_tau1_tau21_s1_j0.log,/Users/wanghao/Desktop/risefl_mvp/experiments/tau_sweeps/20260422_130049/tau_benign_tau1_tau21_s1_j0.log
